Epoch	Time(sec)	Loss_train	MAE_dev	MAE_test
35	895.5042123012245	863.507352694869	0.5774259072125093	0.5493541535476694
36	920.8117446759716	820.9113912433386	0.9743523457787645	0.9533624560931805
37	946.4548422470689	815.5772014409304	1.8891347407218295	1.8629450230939193
38	971.5289327711798	806.8583689033985	0.3958952539930494	0.3849497109012421
39	997.2946869679727	754.492011114955	0.6372584995243942	0.6220491116174431
40	1023.0332475122996	684.4149344190955	0.5761905954330824	0.5588093267979032
41	1048.3719835011289	755.5174430608749	1.115392717227979	1.0998279551808143
42	1074.4862732272595	813.068672157824	0.43121577493224134	0.4100832575770306
43	1100.3709222292528	653.5211965590715	0.6078372270743411	0.5887384093736424
44	1125.2788970889524	812.8339619934559	0.6007957824465922	0.586728899804497
45	1150.406789997127	654.2358357533813	1.395423869785283	1.39109199694014
46	1175.566672415007	664.4801099225879	0.35596285662855576	0.3401591925133161
47	1200.8941955873743	691.7574156373739	0.47610542736527073	0.46319491541708
48	1226.9566766959615	725.9581271037459	1.157087864240728	1.138035137127686
49	1251.9965591570362	581.574426099658	0.5230952837666324	0.5000088342400014
50	1277.0304239271209	650.6495333239436	0.44613803751581677	0.4337942031740061
51	1302.8013879433274	616.207222469151	0.7255843788990856	0.7130212889714413
52	1328.4564306433313	602.4222933873534	0.7385066013034794	0.7246812330703367
53	1354.3444196050987	598.8245338201523	0.8578288076155342	0.8370286327626247
54	1379.1035980582237	596.5611332505941	0.32355020708208965	0.30595281797717705
55	1404.2000521901064	633.7795120477676	0.6177342546174542	0.6077254029303332
56	1429.7094226432964	562.1216160468757	1.6280127669564757	1.6050962212227802
57	1454.453058296349	521.2200335636735	1.4908097699856382	1.4703562885985149
58	1479.9773228731938	622.3259990401566	0.622766765999202	0.6060330988421646
59	1505.3770893043838	505.50242076441646	0.9567050288008783	0.9348210037851006
60	1531.6828250549734	533.5025856979191	0.5495285481954536	0.5310178522114998
61	1556.4811045341194	546.0577139258385	0.9213234318029262	0.8897556241229397
62	1581.943211730104	531.3588733114302	0.5857171818580369	0.5777000303721948
63	1607.7510546711273	547.0922458320856	0.28878857373653094	0.27621273575288274
64	1633.782092554029	498.8806484416127	0.31099647539194764	0.30441295432672566
65	1659.4464130261913	476.6989441998303	0.2983700986909543	0.2838549360517951
66	1685.6584334783256	517.8283757865429	0.5619815413085386	0.5393688489372794
67	1711.5373671599664	468.11048217490315	0.32987145107432897	0.31558025890743874
68	1737.387212665286	468.4182649999857	0.47075475903719866	0.4423176978133013
69	1763.3891968559474	511.12743206322193	0.4012105674829763	0.38975404417796733
70	1789.2828967422247	465.88190706819296	0.29241233162632374	0.27482095685885943
71	1814.3107278989628	440.4620707333088	0.32660926061074835	0.3187510028091176
72	1839.5273672882468	499.29603131860495	0.2977902969980348	0.2816696917191192
73	1864.5641532270238	455.3045376613736	0.3382983175411181	0.3168380671338913
74	1889.8135779420845	499.77682035416365	0.46203792175912967	0.45225063917989944
75	1915.6514058280736	492.6629808358848	0.3267209739771169	0.30854037398755213
76	1941.438307538163	436.4349234737456	0.9204667696296227	0.9063635639612014
77	1966.5980086391792	425.3699425123632	1.0331768440608247	1.0230918600365824
78	1992.4564747689292	393.56505220010877	0.39822502868170123	0.37944152604384657
79	2017.5230046240613	452.1186960712075	0.5023758072347189	0.4991685124062841
80	2043.2149082799442	441.28274525702	0.6470382143627709	0.6229905247071885
81	2067.970129502937	429.96423019096255	0.32737464560342966	0.32114824755995963
82	2093.383451558184	360.94049044139683	0.2829915341620521	0.2741691742628886
83	2119.1085924073122	419.7649939954281	0.4301432422267664	0.4045533253559068
84	2144.324086262379	441.37103017792106	0.8898282944483359	0.8840245105173968
85	2169.2718982859515	402.4773134365678	0.302998609521319	0.2826326988991756
86	2194.4412329862826	458.2565684635192	0.2666921206575484	0.2516655258640471
87	2219.7663954123855	390.9056817665696	0.4928591967167219	0.4902628715678758
88	2245.1584199643694	388.4535642005503	0.2525007148897675	0.23774792964735142
89	2270.4843817739747	418.8152436055243	0.34592264877216006	0.3291335778892409
90	2295.6630705902353	427.15297055244446	1.2703514594256744	1.254996613161922
91	2320.5943428752944	361.611716337502	0.32274304340440046	0.3051832774195356
92	2345.84183371393	367.4492797702551	0.6447275669795396	0.6362814260173816
93	2371.0904114730656	376.3568788021803	0.28080396027920207	0.26671049074873215
94	2396.4722778243013	358.2592386044562	0.4828707972713841	0.46214047126611574
95	2422.179460008163	366.1323618963361	0.3975264547102607	0.37725744387290433
96	2448.134132136125	427.8450008034706	0.8288659425137005	0.8193712350098856
97	2473.464181341231	318.3500133752823	0.5890991865377663	0.568287185807344
98	2499.0725352191366	428.0589308552444	0.23109583284192914	0.21923439767670508
99	2525.1652024141513	355.93498346582055	0.6645401831943348	0.665043376144276
100	2550.6351380981505	336.35873815976083	0.8899836615568897	0.8875772758005959
101	2576.310988828074	384.88038742914796	0.4904524456566666	0.48192734769656415
102	2601.4397079292685	317.36226234585047	0.2643869606689729	0.2538788237591522
103	2626.6146518383175	391.0452398099005	0.501800171139547	0.4819107159139787
104	2652.581139534246	315.7045598551631	0.6223169115811384	0.6166868844436085
105	2678.5176756582223	367.61440474539995	0.6487266592193672	0.6454432229526045
106	2703.917610757053	328.26827051863074	0.2957470142545334	0.29382963310695054
107	2729.5668447972275	331.7167584300041	0.2850674549559169	0.26907505527880166
108	2754.8714069323614	419.58356136083603	0.24109125460243655	0.22965737097322148
109	2780.5267992350273	309.7120962496847	0.2352132409743746	0.22780031412953572
110	2805.641463323962	305.10135608911514	0.3240029698839037	0.3131856398531125
111	2831.5825793449767	342.3400496020913	0.3373233610028338	0.33937723616214993
112	2856.6887997011654	282.72082523815334	0.24336000920418424	0.23427211473359388
113	2881.826591497287	346.22109001129866	0.24627309243781303	0.24094471774222923
114	2907.510443441104	409.847035812214	0.363193361269432	0.35811562282287074
115	2933.1631788550876	260.19725067541003	0.33722378922369894	0.33429208787667647
116	2958.684310808312	331.99485459551215	0.6246722761718199	0.6161068415676142
117	2984.4648893033154	300.02697134390473	0.3595986506201613	0.3510184537417567
118	3009.6800227202475	301.34501053765416	0.6623363946953422	0.6502087903424947
119	3035.2835352532566	345.60139890760183	0.22611195454479072	0.2196775020719979
120	3061.0845624119975	292.60239873826504	0.5653573115846104	0.5470312619255773
121	3086.6025825710967	347.69272760488093	0.8332550703268288	0.8135173448700213
122	3112.0804643491283	273.0301964562386	0.3205484601229631	0.3129278624210356
123	3137.744681558106	323.5103361401707	0.6440190278649599	0.6348266950793071
124	3163.270432156045	278.9058234822005	0.21254421087742928	0.204381937736918
125	3188.371808837168	321.78469675034285	0.8134355674209767	0.78381009678664
126	3214.185966507066	322.0238158814609	0.5974911201080942	0.5775494124006798
127	3239.6293482962064	282.2224133666605	0.3759078850326366	0.3670020915496508
128	3265.2239683982916	307.9193484969437	0.20419623889449487	0.19598807101837
129	3290.9517449541017	327.84175853058696	0.2109376097909484	0.20200579880031072
130	3316.9311837889254	210.2214043121785	0.22761888697777052	0.2189778787681306
131	3342.5245646843687	328.7964352928102	0.7163513691645982	0.7107154242798587
132	3367.463790959213	259.087896944955	0.46549383296923497	0.44796527934658475
133	3393.1524713211693	278.9658765401691	0.612839128309125	0.6065438000481038
134	3419.147953024134	290.400054814294	0.35368504750271146	0.3415153395415181
135	3444.612259694375	288.13796113431454	0.27539831682467836	0.25993550433095575
136	3469.992644291371	272.82043011114	0.28901503586607646	0.2826102032766126
137	3495.225504277274	309.49867752194405	0.20534847552297347	0.19322292996916093
138	3520.715742392931	271.71069137752056	0.33487324036540084	0.31640172035014863
139	3546.107236732263	245.57425244152546	0.32646877771037425	0.3098478001174739
140	3571.13516664505	246.71800741180778	0.4200015315622024	0.3990462147058789
141	3596.772196982987	302.8091728426516	0.27842278835735795	0.27460015647702574
142	3622.1086515849456	283.80752837844193	0.5630646074867679	0.5587223224683546
143	3647.7224493711255	256.4401909466833	0.3411402562401903	0.33207397512675363
144	3674.0756218563765	239.96024129912257	0.25890031732770175	0.24606536466852835
145	3700.2343109240755	280.6195055395365	0.30332819979562176	0.2958936504542833
146	3725.980822031386	234.69472310878336	0.28472718051540125	0.2690495362249059
147	3751.645582729019	269.1956784836948	0.5624558425111104	0.5514414212436325
148	3776.8572402703576	244.27052074670792	0.22241164007251474	0.21608360066114365
149	3802.8727979413234	270.17795210145414	0.3952285904378439	0.3917732041518931
150	3827.7591548650526	224.46776161529124	0.5717523157192945	0.5677206710889157
151	3853.2778603723273	239.68603713437915	1.0222672985584957	1.0016432184379587
152	3878.5049987290986	256.816224668175	0.7005730105845708	0.693552876545472
153	3904.415301429108	244.91504444740713	0.30576187116566955	0.29982094871014614
154	3929.540541647002	267.964426824823	0.3615963765783719	0.3459131328637412
155	3954.8306415202096	242.65112819336355	0.18589647306007404	0.17750321087760826
156	3980.6253549060784	227.86783011443913	0.18810736998478392	0.1815184175821647
157	4006.5434998511337	222.43864123895764	0.3379925841940714	0.3332709402737703
158	4032.340913278982	365.5405021738261	0.41004293928297053	0.4037181844223836
159	4057.3847631122917	185.41872284188867	0.38322086420339063	0.3713547882108534
160	4082.8943719430827	209.41359626315534	0.29202856705366353	0.27565997619189136
161	4108.448389932048	240.7166562769562	0.26207177095434736	0.254435525745257
162	4133.750843083952	267.2283892445266	0.37998588897842855	0.3732901975200511
163	4159.001564098056	219.86702176742256	0.18507416038427074	0.17406412402563118
164	4184.458097078372	241.83166368678212	0.4049726813426136	0.38981785313036416
165	4209.605804550927	223.7921160198748	1.0133469626812042	0.99408308991014
166	4234.296938726213	248.83788082003593	0.38491298382761246	0.38241804148308695
167	4259.893449173309	245.06767374835908	0.8515273819658611	0.8363889264304567
168	4285.45595926512	203.76772874500602	0.22319692521278262	0.21250280445083033
169	4310.779359254055	237.906463265419	0.2062450520879259	0.19665279648733855
170	4336.145885392092	228.25299383699894	0.18160816562902307	0.173667168510135
171	4361.821115775965	208.1087641082704	0.7053738867456165	0.688292929951777
172	4387.716684776358	255.76592854596674	0.20820255150375194	0.1981816406198262
173	4413.058378929272	224.44497446902096	0.42412579409424933	0.40791755010791275
174	4438.37804467231	202.8088882099837	0.3996025111282383	0.37929001106714266
175	4463.62191986898	249.48751554265618	0.4924671935174051	0.48009756705392526
176	4489.333901355043	209.8306613471359	0.465727155956673	0.44583414958434214
177	4514.799534750171	230.7423359081149	0.6850797511115838	0.6749504479329607
178	4540.375972405076	214.53075416013598	0.24370926282206723	0.2409795282694852
179	4566.1552059589885	218.56780160963535	0.7457590361481057	0.7296901165130453
180	4591.598264751956	229.05146432574838	0.19717041041458164	0.192560168598793
181	4617.690298728179	214.08505236543715	0.40674298503867123	0.3888193266143372
182	4643.3862490402535	212.76256872341037	0.20390551892144954	0.19651592332568826
183	4669.048201187048	243.90766154788435	0.26179740122155737	0.2602224392821003
184	4694.232476307079	227.82659832574427	0.2053396793305201	0.19739556722826115
185	4719.729603038169	184.9892348125577	0.5758483899635333	0.5722966224467986
186	4744.798674011137	219.99567242339253	0.34321345163521866	0.3302499412671786
187	4770.405645672232	208.7672681249678	0.33814172120449504	0.3320220160850117
188	4796.31412550807	245.6962282601744	0.24516874619046936	0.23386820629611707
189	4821.68075460894	184.82825442776084	0.25593711129698743	0.2423048492325578
190	4847.594260117039	236.09379688091576	0.1734457317378128	0.17021543821803875
191	4872.757455341052	160.04167095571756	0.35310634371927574	0.3404386125399499
192	4898.373442577198	225.63473114930093	0.3066014662284076	0.2915250644488204
193	4923.96699430421	212.670201132074	0.3772340154540189	0.3630235805707108
194	4949.709032825194	209.0225192606449	0.20414141015597445	0.19632715708807058
195	4975.659431942273	250.21522191911936	0.19218644815965916	0.1845800359845111
196	5000.956290756352	163.67227279860526	0.3119556371030097	0.3086400191703267
197	5027.0939968992025	213.76131810992956	0.163271068719386	0.15698771013125853
198	5053.218422487378	244.2178376847878	0.27748579580681587	0.2709605362573559
199	5078.90590922907	181.38982827588916	0.4342278185601159	0.4244505114360129
200	5103.9471258712	207.2050214773044	0.1593588641750086	0.1525444204730281
201	5129.492454719264	168.79830439388752	0.18835120707010308	0.17663661591065094
202	5154.681787728332	188.37422903813422	0.24318095738946988	0.23828311062287585
203	5180.2185663250275	229.6813800148666	0.4422978493752921	0.4269810743106364
204	5205.844340384938	187.6873333165422	0.5076436544379586	0.4915012890902315
205	5231.33833137108	180.9098860025406	0.29175143963058164	0.2785145429026083
206	5255.9226898443885	198.73836007993668	0.23737221969707825	0.23635876157520846
207	5281.40109932702	221.98423218727112	0.19643788090139694	0.19063991266276317
208	5307.308786607347	186.2036894960329	0.651030473730634	0.6412938341019648
209	5332.418278452009	192.77221169043332	0.21435528576508603	0.20926273698734815
210	5357.834827245213	172.46084788255394	0.25791305128661557	0.24775841960242473
211	5383.485890527256	209.82084300741553	0.16369989278892363	0.1553781594605206
212	5409.22229716694	198.46268030814826	0.3551510838837979	0.3465062253220744
213	5435.1805882733315	176.98941661790013	1.5495269616086111	1.5413594819473353
214	5460.721248887945	190.65769645385444	0.3492654688471327	0.344026923674774
215	5485.978878367227	197.34281241334975	0.19052062454395854	0.1832721047637078
216	5511.599402334075	201.5924436636269	0.22611000198812034	0.22003007878931416
217	5536.978583266959	184.33794529549778	0.22373840555918675	0.21431281928987012
218	5562.508634886239	203.21169409528375	0.1902179115243744	0.18089046803249934
219	5588.073198871221	175.9213644694537	0.25337234953456217	0.24258510935273203
220	5613.555658509955	189.36068991944194	0.794105411383153	0.7806950596881093
221	5639.429727212992	178.08395168092102	0.20997449130021692	0.20321832863650122
222	5664.863798442297	175.4077910585329	0.5668075488329472	0.553917914171729
223	5690.499844242353	183.2179828826338	0.2612031243455598	0.2502764321650814
224	5716.072914899327	192.1133827995509	0.20398599568661932	0.19657016206699135
225	5741.41708553303	163.60305389389396	0.7506613268540083	0.7441171728737063
226	5766.9909923193045	193.4050461500883	0.19784027728216375	0.18850701669924358
227	5792.547603911255	163.9394429307431	0.1646113923118023	0.15688172318000274
228	5817.482486471999	209.4387975241989	0.33228036135636924	0.3159433177156732
229	5842.84435344208	154.8391579752788	0.1745731104039177	0.16637797952658284
230	5868.454635430127	184.68231176771224	0.1885650669209844	0.18114524402183488
231	5894.334172466304	185.49520714208484	0.45039594792350957	0.4362543973820062
232	5919.654556168243	174.90767067391425	0.2195645928651969	0.2132605377815533
233	5945.333004807122	177.31246988475323	0.18255524387747116	0.1702600058594164
234	5971.433743714355	157.9921463318169	0.22013190637592805	0.20762507390236262
235	5996.409165493213	169.12112885247916	0.1593032130807571	0.1528932293805165
236	6021.45723072812	181.61336723528802	0.33844324374575646	0.33123813961242793
237	6046.921921073925	165.20286789909005	0.2593412829844731	0.246917692273211
238	6072.22263212828	167.47737958375365	0.19316247677426307	0.18365084208441335
239	6097.363160373177	180.69375992100686	0.3275223617898153	0.31121728775349067
240	6122.460978069343	157.14575248770416	0.2644876411214101	0.2648012459232634
241	6147.971430331003	199.64393268711865	0.2966767476858996	0.28308162121709307
242	6173.206839770079	149.14588014222682	0.38127438909044115	0.37217097109815395
243	6198.37893729005	182.6097556129098	0.46378578719920555	0.45785847374713246
244	6223.224851686973	168.77093094028533	0.30893027647892457	0.2927139856516835
245	6248.8770732060075	164.07842293195426	0.2936695111793535	0.29047563240327423
246	6274.349189945031	157.41916368249804	0.2196614543148411	0.20756594787323446
247	6300.046561235096	164.84272819198668	0.14152816402185583	0.13335470245017272
248	6325.533409202006	159.31208595167845	0.18040273851519514	0.17552722291622241
249	6350.968992716167	183.74801263958216	0.3238717287980676	0.3145849867029555
250	6376.354351674207	166.16480840649456	0.22039562853948796	0.21341443011303357
251	6401.45487181237	139.50877872575074	0.23166062331361104	0.22907654038827238
252	6427.479213117156	191.48305475711823	0.19919097504282104	0.18811397838665286
253	6453.112346875016	141.07015405781567	0.922359406275351	0.9092218713193685
254	6478.037631731946	159.67281055357307	0.1718435997887605	0.16617153122777342
255	6503.133122811094	173.4908005669713	0.4468243579563115	0.44009958118303877
256	6528.418899142183	178.84837997425348	0.654992407116341	0.6430433544454165
257	6553.494485341944	163.1155037023127	0.3813587752744791	0.37578844039876896
258	6578.561874823179	155.39420852065086	0.21679621625430967	0.20605061184989099
259	6603.873060812242	139.58491804730147	0.20342125042297501	0.19798130708962686
260	6629.565990461968	181.54392259567976	0.7363501542308799	0.7199463087228877
261	6655.121217769105	160.46406751777977	0.35864684920816875	0.3492839496661376
262	6680.17348892102	158.44149022176862	0.16514330577635064	0.1550394032196927
263	6705.073845579289	161.62001976836473	0.1799443871388317	0.1701375455727787
264	6730.715561997145	170.5868294145912	0.2796135551504303	0.2726175053256886
265	6756.230159136932	154.12300037406385	0.3755677677438706	0.36243392997367246
266	6781.310095386114	148.1854144949466	0.15608663752708693	0.14671648527855002
267	6806.856631228235	147.6671291096136	0.3037718305738462	0.28930203983558783
268	6832.395334115252	178.17719049192965	0.804824445909625	0.7959298792456918
269	6858.209203883074	153.22455954924226	0.16915935533579532	0.16280616112883903
270	6883.836932449136	169.90409875195473	0.20764488452713323	0.19992334919278174
271	6909.572531611193	156.68353960569948	0.897572078231226	0.8782181752337392
272	6935.323257632088	158.3890163861215	0.1746601014320253	0.16545854338733001
273	6960.04504319001	160.59064021520317	0.16324080086184947	0.15600181088726875
274	6985.496982967015	139.53440515045077	0.4122765457118876	0.40444569249390405
275	7011.633073880337	146.2292879037559	0.1757045642516952	0.16493457530002995
276	7036.541127012111	151.78257158957422	0.3847991930442793	0.3683836011247149
277	7062.7009540773	149.70772914867848	0.22260040730977973	0.21568264839577858
278	7087.581963642035	158.19059514719993	0.31328139940180033	0.3042297369748483
279	7112.778182435315	128.27606276795268	0.18516736644116266	0.17284045050060728
280	7138.23322284827	167.55165964458138	0.2751367237444118	0.26764250306888304
281	7164.016099262983	132.10966915404424	0.2847027229670746	0.27761612397650093
282	7189.719199582934	158.00937643554062	0.16589026957010308	0.15656932738005755
283	7214.934528759215	151.66509511694312	0.30319926001417447	0.29218012657854286
284	7240.051844470203	168.33372983615845	0.2751055560316512	0.26806306269064367
285	7265.61014294019	131.91516101639718	0.16635910490565592	0.15934429538950248
286	7291.389994850382	173.50355690997094	0.38494505785388816	0.3773956816206749
287	7316.8676088801585	141.88773228880018	0.2665614392902727	0.25887923383344946
288	7342.04477036139	152.9663766194135	0.19661185219379365	0.1867148643571906
289	7367.516496477183	142.67807168886065	0.23002808142461842	0.22384278091362111
290	7392.320203091949	139.3801041059196	0.1612432019166968	0.1547163688217956
291	7418.342683684081	173.05993181001395	0.22671444636704421	0.21669083501743525
292	7444.051052499097	138.0586309628561	0.15383820286184616	0.14766264661061537
293	7469.6704659503885	123.18879510182887	0.18514998072157057	0.17816561590344904
294	7495.790446361061	137.46324209216982	0.15000560967163362	0.14337712574320405
295	7521.253679811023	144.55025091953576	0.1923799773102151	0.18243741782992698
296	7546.8102490822785	151.1759949726984	0.1629160435420396	0.15537408187024176
297	7572.077769655269	160.5071691395715	0.46144347912032774	0.4544182609499254
298	7597.6834531873465	142.01374331861734	0.18641551515049642	0.17830267855502027
299	7622.537432521116	139.04727661516517	0.47629320648400025	0.46163042907119856
300	7647.7654157043435	138.6219780370593	0.2883343255277681	0.2763751971678197
301	7673.9403955643065	144.48258881550282	0.20615659502774275	0.19465782267062898
302	7699.326945492066	138.55484680458903	0.19059960729112474	0.18421723974592819
303	7724.597812246997	153.80048860702664	0.2160215420862891	0.20601597464447396
304	7750.356598556042	138.49300125055015	0.37729606240920505	0.36704921504143
305	7775.89831151627	125.22227765154094	0.18219201451768724	0.17439030473228428
306	7801.2347010723315	139.31671657506377	0.18665076916696793	0.17882769433403356
307	7826.555633065291	158.86552002187818	0.5462518481045759	0.5293930640935676
308	7852.885570477229	113.42936518695205	0.3566557795952997	0.34309847997368076
309	7878.132684512995	154.05940459668636	0.25040394027399965	0.24425419930877387
310	7903.9806933691725	113.2253433065489	0.1847932505553786	0.17920819009533673
311	7929.54799207719	161.61566332913935	0.21093393287055917	0.20715233858656135
312	7955.0068278419785	143.86075480096042	0.1617485158330431	0.1523837284929845
313	7980.073162214365	135.86246770992875	0.23420727387507936	0.22507449579590547
314	8004.952465465292	155.10006560198963	0.15644877543567803	0.14764580076262437
315	8029.920559441205	104.0147209269926	0.14037362608898843	0.13181692189540542
316	8055.680910665076	136.0806738883257	0.2371832931552999	0.22848849819203074
317	8081.526933828369	133.61189021915197	0.246128796992937	0.23215348289873253
318	8106.858268507291	134.7576653007418	0.21166741605806028	0.20519225613751774
319	8132.819704512134	139.11013935972005	0.30256679741577425	0.29276348714496236
320	8157.647054828238	131.4542371565476	0.2452161457414821	0.23474676435030326
321	8183.595782324206	139.48738083988428	0.6221578438717947	0.6099542208907058
322	8208.70864467416	119.02529498469085	0.22564202560528138	0.21324581771298284
323	8234.385053412989	142.52592056337744	0.3041619996184958	0.2916802424661808
324	8260.408853229135	122.97410005982965	0.19283325892807937	0.1826556617146358
325	8285.671915603336	140.70166172925383	0.4101053134582382	0.4014472615428827
326	8311.280447387137	166.6118407389149	0.20910496421107858	0.19608617699973874
327	8336.394330979325	106.11764519102871	0.1495744799921798	0.14237443950304168
328	8361.627784189302	147.2524916185066	0.49825304733173037	0.48916803178741153
329	8386.43733109627	114.13088637590408	0.22059434369778255	0.21340029856264767
330	8412.090997830033	134.33921507839113	0.2942672690742441	0.2814718985179627
331	8438.215809637215	136.1315106768161	0.1710240426504854	0.16115312349132394
332	8463.57683291519	145.0253423396498	0.1338574256638641	0.12471733859628806
333	8488.454248473048	101.44123217929155	0.37366501095601723	0.35875086353079205
334	8513.481512816157	132.9854714665562	0.1719583011911362	0.16782056888180324
335	8538.666148004122	120.00754577852786	0.18257600082500794	0.17167056236386732
336	8564.068427237216	119.92899319902062	0.14167004621863097	0.13415716316292345
337	8589.174126587342	130.5648035593331	0.2005746186990501	0.19192963668307156
338	8614.554953845218	133.486774940975	0.28547934108071077	0.27443305029549353
339	8640.536244630348	161.57571732532233	0.3636645861726851	0.3640300591961857
340	8666.161340508144	100.97190487664193	0.36433386748854246	0.3552225650827127
341	8691.086064703297	116.81381621118635	0.35045075900936773	0.3348645265803475
342	8716.07610042207	155.3071996551007	0.6676249579436084	0.6606753902980167
343	8741.564538008068	114.5938628083095	0.5155814904929822	0.5000558917660061
344	8766.494588403031	137.80815377645195	0.44020475167991346	0.43138243819208705
345	8792.018194142263	132.10715568251908	0.8388122468177674	0.8251734332047227
346	8817.407241788227	136.12844439502805	0.17483540959067592	0.1664506705765038
347	8842.898770626169	119.84615994617343	0.3026747929592434	0.2936676916575304
348	8868.830681110267	113.01002369169146	0.3829054391141939	0.3753651470777048
349	8894.49563083332	116.03390727844089	0.7257690063717672	0.7153863825211537
350	8919.436313830316	130.55073947180063	0.287841269447895	0.2793971772536268
351	8944.929472303018	99.55532983876765	0.18667407068119093	0.17828333247482975
352	8970.273297379259	155.17556282039732	0.253206610410531	0.24602235433680836
353	8995.72491200408	92.47174163442105	0.1524359334941373	0.14236125281536752
354	9021.637999172322	119.877874112688	0.31191505750737936	0.2963066751031115
355	9046.678578365128	121.90979751385748	0.47323068270026697	0.4676197049091698
356	9072.994200838264	120.1673502586782	0.2319558985346327	0.22271575242207697
357	9098.701297041029	125.06970308534801	0.19633142027844155	0.19102617719572176
358	9123.925630819052	129.61824422888458	0.16283936425202586	0.15303016074726195
359	9149.454888765235	119.45041708275676	0.18569990851270965	0.17485050331730756
360	9175.101846691221	104.86553872562945	0.6455200380450178	0.6243910000891547
361	9199.984713596292	108.76534995343536	0.1925611689720412	0.1848973843913326
362	9225.819548754953	115.22337697260082	0.14132387535835766	0.1312607482822202
363	9251.253357368987	112.21490938961506	0.19229527036438676	0.180558419605529
364	9276.492783571128	118.91096802707762	0.13723247476409844	0.12929584386440277
365	9301.727937438991	129.84754770249128	0.2855328673971964	0.2742833079872995
366	9327.39596742997	105.4613546160981	0.25350390492389757	0.24229282794023374
367	9353.086749894079	115.17497821617872	0.31131984633193865	0.3071195119476383
368	9378.833486896008	114.82086629793048	0.194656649776829	0.18365944415075736
369	9404.407585725188	118.8004652177915	0.1706267910132828	0.15991349142264882
370	9429.575987730175	111.64170163217932	0.4314770752366456	0.4224175807832914
371	9455.026893414091	113.17657049978152	0.3536270886457801	0.34427970775640787
372	9480.04350027116	114.16389404051006	0.18703745073443342	0.17944112623951503
373	9505.797499874141	94.05825463216752	0.19613146512825924	0.18663544803188345
374	9531.354996584356	136.43085990753025	0.31069562020743136	0.29790345363579757
375	9556.646964035928	120.15859604999423	0.2946227527902573	0.2847807171931456
376	9581.72405298613	118.45373411662877	0.3086071035931934	0.2939328559629087
377	9607.02898272127	110.95629695430398	0.2970764814596413	0.28251276988745483
378	9632.74058715906	117.69945022184402	0.12877017380690736	0.12247635900463968
379	9658.289153755177	123.6631097337231	0.1944496529366039	0.1838308154723195
380	9683.499511474278	110.15588865801692	0.435536106876003	0.42114987510376545
381	9709.34748443123	103.81288334401324	0.16883348934268305	0.16056695097208407
382	9734.322088851128	122.59517212118953	0.20705552886894002	0.19690130120103033
383	9759.437481819186	103.43146711448207	0.5476141169700881	0.540201241943587
384	9785.274431207217	103.6013963650912	0.23944553995240084	0.23393573132047937
385	9810.819617003202	130.23644198058173	0.28352555087672937	0.27497270271577423
386	9836.21415621508	109.80584615841508	0.13317606519092018	0.12212072975344301
